Type,Menu,Menu group,"Item, open item",Size modifier,"Modifiers, special requests",Sales Category,Item tags,Qty sold,Avg. price,Avg. item price (not incl. mods),Gross sales,Discount amount,Refund amount,Void amount,Net sales,Tax,Waste count,Waste amount
modifier,Online Ordering,Wings*,Traditional*,,Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Traditional*,,ADD Side Alabama Sauce,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Traditional*,,ADD Side Bleu Cheese,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"",Online Ordering,Tacos*,,,,,,3.0,17.00,,51.0,0.0,0.0,0.0,51.0,3.57,0.0,0.0
menuItem,Online Ordering,Tacos*,Shrimp Tacos*,,,Food,[],2.0,17.00,17.00,34.0,0.0,0.0,0.0,34.0,2.38,0.0,0.0
menuItem,Online Ordering,Tacos*,Pork Belly Al Pastor Tacos*,,,Food,[],1.0,17.00,17.00,17.0,0.0,0.0,0.0,17.0,1.19,0.0,0.0
"",Online Ordering,Flatbreads*,,,,,,3.0,14.00,,42.0,0.0,0.0,0.0,42.0,2.94,0.0,0.0
menuItem,Online Ordering,Flatbreads*,Cheese Flatbread*,,,Food,[],3.0,14.00,14.00,42.0,0.0,0.0,0.0,42.0,2.94,0.0,0.0
"",Online Ordering,Greens*,,,,,,10.0,19.20,,192.0,0.0,0.0,0.0,192.0,13.44,0.0,0.0
menuItem,Online Ordering,Greens*,Apple Gorgonzola Salad*,,,Food,[],4.0,21.50,15.00,86.0,0.0,0.0,0.0,86.0,6.02,0.0,0.0
modifier,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Add Side Fries,,[],2.0,4.00,4.00,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Add Chicken,,[],1.0,7.00,7.00,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Add Salmon,,[],1.0,11.00,11.00,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Sub Balsamic Vinaigrette,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Sub Baby Kale,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Apple Gorgonzola Salad*,,No Spiced Nuts,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Dressing on the side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,Greens*,Apple Gorgonzola Salad*,,Hold the onions,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,Greens*,Baby Kale Caesar Salad*,,,Food,[],3.0,18.00,15.00,54.0,0.0,0.0,0.0,54.0,3.78,0.0,0.0
modifier,Online Ordering,Greens*,Baby Kale Caesar Salad*,,Add Shrimp,,[],1.0,9.00,9.00,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
menuItem,Online Ordering,Greens*,Mediterranean Grains Salad*,,,Food,[],2.0,15.00,15.00,30.0,0.0,0.0,0.0,30.0,2.1,0.0,0.0
modifier,Online Ordering,Greens*,Mediterranean Grains Salad*,,Sub Caesar Dressing,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,Greens*,Mediterranean Grains Salad*,,Feta on side please,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,Greens*,Strawberry Fields Salad*,,,Food,[],1.0,22.00,15.00,22.0,0.0,0.0,0.0,22.0,1.54,0.0,0.0
modifier,Online Ordering,Greens*,Strawberry Fields Salad*,,Add Chicken,,[],1.0,7.00,7.00,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Strawberry Fields Salad*,,No Dressing,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Greens*,Strawberry Fields Salad*,,No Walnuts,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",Online Ordering,On A Bun*,,,,,,30.0,17.27,,518.0,0.0,0.0,0.0,518.0,36.27,0.0,0.0
menuItem,Online Ordering,On A Bun*,The Burger*,,,Food,[],12.0,18.54,18.00,222.5,0.0,0.0,0.0,222.5,15.58,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,Fries,,[],9.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,No Side,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,Sub GF Bun,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,No American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,No Pickles,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,No Burger Sauce,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,Make It Ugly!,,[],1.0,4.00,4.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,The Burger*,,ADD SIDE Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
menuItem,Online Ordering,On A Bun*,Veggie Burger*,,,Food,[],5.0,16.00,16.00,80.0,0.0,0.0,0.0,80.0,5.6,0.0,0.0
modifier,Online Ordering,On A Bun*,Veggie Burger*,,Fries,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Veggie Burger*,,Greens,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Veggie Burger*,,No Druthers Burger Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,On A Bun*,Veggie Burger*,,Sauce on side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,On A Bun*,Veggie Burger*,,Sauce on the side please,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,,Food,[],6.0,17.17,17.00,103.0,0.0,0.0,0.0,103.0,7.21,0.0,0.0
modifier,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,Fries,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,No BBQ Sauce,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,No Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,ADD SIDE BBQ,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,ADD SIDE Coleslaw,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,Online Ordering,On A Bun*,Southern Fried Chicken Sandwich*,,Please keep BBQ on the side. Thanks,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,On A Bun*,Drutherbird Fried Chicken Sandwich*,,,Food,[],1.0,16.50,16.00,16.5,0.0,0.0,0.0,16.5,1.16,0.0,0.0
modifier,Online Ordering,On A Bun*,Drutherbird Fried Chicken Sandwich*,,Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Drutherbird Fried Chicken Sandwich*,,No Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Drutherbird Fried Chicken Sandwich*,,ADD SIDE Coleslaw,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
menuItem,Online Ordering,On A Bun*,Nashville Hot*,,,Food,[],1.0,16.00,16.00,16.0,0.0,0.0,0.0,16.0,1.12,0.0,0.0
modifier,Online Ordering,On A Bun*,Nashville Hot*,,Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,,Food,[],2.0,16.00,16.00,32.0,0.0,0.0,0.0,32.0,2.24,0.0,0.0
modifier,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,No Parmesan,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,No Romaine,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,No Caesar Dressing,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,On A Bun*,Grilled Chicken Caesar*,,Please just plain chicken and bun. No condiments. Thanks!,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,On A Bun*,Cheeseburger*,,,Food,[],3.0,16.00,16.00,48.0,0.0,0.0,0.0,48.0,3.36,0.0,0.0
modifier,Online Ordering,On A Bun*,Cheeseburger*,,Fries,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Cheeseburger*,,No Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Cheeseburger*,,Sub American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,On A Bun*,Cheeseburger*,,Add Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Online Ordering,On A Bun*,Cheeseburger*,,Just bun patty and cheese please. No condiments.,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",Online Ordering,Grilled Cheese*,,,,,,2.0,17.50,,35.0,0.0,0.0,0.0,35.0,2.46,0.0,0.0
menuItem,Online Ordering,Grilled Cheese*,French Onion*,,,Food,[],1.0,16.50,16.00,16.5,0.0,0.0,0.0,16.5,1.16,0.0,0.0
modifier,Online Ordering,Grilled Cheese*,French Onion*,,Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Grilled Cheese*,French Onion*,,ADD SIDE Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,Online Ordering,Grilled Cheese*,French Onion*,,Tomatoes on sandwich please,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,Grilled Cheese*,Loaded Grilled Cheese*,,,Food,[],1.0,18.50,18.00,18.5,0.0,0.0,0.0,18.5,1.3,0.0,0.0
modifier,Online Ordering,Grilled Cheese*,Loaded Grilled Cheese*,,Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Grilled Cheese*,Loaded Grilled Cheese*,,ADD SIDE Candied Jalapenos,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"",Online Ordering,Top Shelf*,,,,,,1.0,27.50,,27.5,0.0,0.0,0.0,27.5,1.92,0.0,0.0
menuItem,Online Ordering,Top Shelf*,Fish and Chips*,,,Food,[],1.0,27.50,27.00,27.5,0.0,0.0,0.0,27.5,1.92,0.0,0.0
modifier,Online Ordering,Top Shelf*,Fish and Chips*,,No Cocktail Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Top Shelf*,Fish and Chips*,,No Tartar Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Top Shelf*,Fish and Chips*,,ADD SIDE Coleslaw,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
"",Online Ordering,House Macaroni & Cheese*,,,,,,17.0,18.12,,308.0,0.0,0.0,0.0,308.0,21.56,0.0,0.0
menuItem,Online Ordering,House Macaroni & Cheese*,Druthers Mac*,,,Food,[],7.0,17.00,17.00,119.0,0.0,0.0,0.0,119.0,8.33,0.0,0.0
modifier,Online Ordering,House Macaroni & Cheese*,Druthers Mac*,,No Panko Topping,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,House Macaroni & Cheese*,BBQ Mac*,,,Food,[],2.0,19.00,19.00,38.0,0.0,0.0,0.0,38.0,2.66,0.0,0.0
modifier,Online Ordering,House Macaroni & Cheese*,BBQ Mac*,,No Coleslaw,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,House Macaroni & Cheese*,Loaded Mac*,,,Food,[],5.0,18.80,18.80,94.0,0.0,0.0,0.0,94.0,6.58,0.0,0.0
modifier,Online Ordering,House Macaroni & Cheese*,Loaded Mac*,,No BBQ Sauce,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,House Macaroni & Cheese*,Loaded Mac*,,No Panko Topping,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,House Macaroni & Cheese*,Loaded Mac*,,No Ranch,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,House Macaroni & Cheese*,Street Corn Mac*,,,Food,[],3.0,19.00,19.00,57.0,0.0,0.0,0.0,57.0,3.99,0.0,0.0
